observation_id,basket_uid,reason_code,gate_m15_reverse_confirmed,gate_closed_bar_signal,gate_hardstop_now_false,gate_close_priority_ok_true,gate_close_priority_blocked_false,gate_pending_close_false,gate_market_state_valid,gate_hte_eligible_false_and_known,gate_recovery_eligible_false_and_known,gate_basketclose_eligible_false_and_known,gate_event_state_not_unknown_if_used,gate_direction_known,gate_first_eligible_signal,commission_treatment,all_gates_pass,future_executable_candidate,blocking_gates,data_source
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.01T09:10:17#174|M30_REGIME_MISMATCH_AT_ENTRY,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.01T09:10:17#174,M30_ENTRY_REGIME_MISMATCH,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.01T12:06:00#178|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.01T12:06:00#178,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.01T15:08:04#180|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.01T15:08:04#180,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.01T20:30:52#184|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.01T20:30:52#184,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.01T20:30:52#184|M15_REVERSE_CROSS,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.01T20:30:52#184,M15_REVERSE_CONFIRMED,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.01T20:30:52#184|M15_REVERSE_CROSS_THEN_M5_RETEST_FAILURE,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.01T20:30:52#184,M15_REVERSE_WITH_M5_PROXY,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.02T03:44:53#194|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.02T03:44:53#194,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.06T03:45:09#202|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.06T03:45:09#202,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.06T03:45:09#202|M15_REVERSE_CROSS,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.06T03:45:09#202,M15_REVERSE_CONFIRMED,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.06T03:45:09#202|M15_REVERSE_CROSS_WITH_M30_ADVERSE_REGIME,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.06T03:45:09#202,M15_REVERSE_WITH_M30_ADVERSE,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.06T03:45:09#202|M15_REVERSE_CROSS_THEN_M5_RETEST_FAILURE,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.06T03:45:09#202,M15_REVERSE_WITH_M5_PROXY,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.06T03:45:09#202|M30_REGIME_PLUS_M15_CROSS_PLUS_M5_PULLBACK,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.06T03:45:09#202,M15_REVERSE_M30_M5_COMBO,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.21T02:15:56#206|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.21T02:15:56#206,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.21T03:27:20#208|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.21T03:27:20#208,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.21T03:59:02#210|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.21T03:59:02#210,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.21T03:59:02#210|M15_REVERSE_CROSS,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.21T03:59:02#210,M15_REVERSE_CONFIRMED,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.21T03:59:02#210|M15_REVERSE_CROSS_WITH_M30_ADVERSE_REGIME,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.21T03:59:02#210,M15_REVERSE_WITH_M30_ADVERSE,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.21T03:59:02#210|M15_REVERSE_CROSS_THEN_M5_RETEST_FAILURE,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.21T03:59:02#210,M15_REVERSE_WITH_M5_PROXY,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.21T03:59:02#210|M30_REGIME_PLUS_M15_CROSS_PLUS_M5_PULLBACK,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.21T03:59:02#210,M15_REVERSE_M30_M5_COMBO,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.04T04:47:25#214|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.04T04:47:25#214,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.04T05:43:25#216|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.04T05:43:25#216,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.04T05:43:25#216|M15_REVERSE_CROSS,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.04T05:43:25#216,M15_REVERSE_CONFIRMED,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.04T14:51:29#222|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.04T14:51:29#222,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.04T20:05:52#224|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.04T20:05:52#224,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.05T02:00:00#228|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.05T02:00:00#228,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.05T02:00:00#228|M15_REVERSE_CROSS,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.05T02:00:00#228,M15_REVERSE_CONFIRMED,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.05T02:00:00#228|M15_REVERSE_CROSS_THEN_M5_RETEST_FAILURE,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.05T02:00:00#228,M15_REVERSE_WITH_M5_PROXY,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.05T20:35:26#230|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.05T20:35:26#230,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.05T20:35:26#230|M30_REGIME_MISMATCH_AT_ENTRY,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.05T20:35:26#230,M30_ENTRY_REGIME_MISMATCH,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.05T21:35:00#232|M30_REGIME_MISMATCH_AT_ENTRY,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.05T21:35:00#232,M30_ENTRY_REGIME_MISMATCH,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.06T01:53:19#234|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.06T01:53:19#234,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.06T01:53:19#234|M15_REVERSE_CROSS,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.06T01:53:19#234,M15_REVERSE_CONFIRMED,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.06T01:53:19#234|M15_REVERSE_CROSS_WITH_M30_ADVERSE_REGIME,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.06T01:53:19#234,M15_REVERSE_WITH_M30_ADVERSE,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.06T01:53:19#234|M15_REVERSE_CROSS_THEN_M5_RETEST_FAILURE,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.06T01:53:19#234,M15_REVERSE_WITH_M5_PROXY,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.06T01:53:19#234|M30_REGIME_PLUS_M15_CROSS_PLUS_M5_PULLBACK,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.06T01:53:19#234,M15_REVERSE_M30_M5_COMBO,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.18T04:42:03#246|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.18T04:42:03#246,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.18T04:42:03#246|M15_REVERSE_CROSS,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.18T04:42:03#246,M15_REVERSE_CONFIRMED,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.18T04:42:03#246|M15_REVERSE_CROSS_WITH_M30_ADVERSE_REGIME,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.18T04:42:03#246,M15_REVERSE_WITH_M30_ADVERSE,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.18T04:42:03#246|M15_REVERSE_CROSS_THEN_M5_RETEST_FAILURE,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.18T04:42:03#246,M15_REVERSE_WITH_M5_PROXY,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.18T04:42:03#246|M30_REGIME_PLUS_M15_CROSS_PLUS_M5_PULLBACK,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.18T04:42:03#246,M15_REVERSE_M30_M5_COMBO,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.01T02:46:04#2|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.01T02:46:04#2,M5_REVERSE_WARNING,false,true,true,true,true,true,OPEN_OR_UNKNOWN,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.01T02:46:04#2|M15_REVERSE_CROSS,ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.01T02:46:04#2,M15_REVERSE_CONFIRMED,true,true,true,true,true,true,OPEN_OR_UNKNOWN,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.01T05:43:39#4|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.01T05:43:39#4,M5_REVERSE_WARNING,false,true,true,true,true,true,OPEN_OR_UNKNOWN,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.01T13:08:59#8|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.01T13:08:59#8,M5_REVERSE_WARNING,false,true,true,true,true,true,OPEN_OR_UNKNOWN,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.04T04:47:25#10|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.04T04:47:25#10,M5_REVERSE_WARNING,false,true,true,true,true,true,OPEN_OR_UNKNOWN,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.04T05:43:25#12|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.04T05:43:25#12,M5_REVERSE_WARNING,false,true,true,true,true,true,OPEN_OR_UNKNOWN,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.04T05:43:25#12|M15_REVERSE_CROSS,ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.04T05:43:25#12,M15_REVERSE_CONFIRMED,true,true,true,true,true,true,OPEN_OR_UNKNOWN,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.04T14:51:29#18|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.04T14:51:29#18,M5_REVERSE_WARNING,false,true,true,true,true,true,OPEN_OR_UNKNOWN,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.04T20:05:52#20|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.04T20:05:52#20,M5_REVERSE_WARNING,false,true,true,true,true,true,OPEN_OR_UNKNOWN,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.05T02:00:00#24|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.05T02:00:00#24,M5_REVERSE_WARNING,false,true,true,true,true,true,OPEN_OR_UNKNOWN,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.05T02:00:00#24|M15_REVERSE_CROSS,ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.05T02:00:00#24,M15_REVERSE_CONFIRMED,true,true,true,true,true,true,OPEN_OR_UNKNOWN,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.05T02:00:00#24|M15_REVERSE_CROSS_THEN_M5_RETEST_FAILURE,ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.05T02:00:00#24,M15_REVERSE_WITH_M5_PROXY,true,true,true,true,true,true,OPEN_OR_UNKNOWN,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
